id,title,genre,imdb_link,plot,poster_path
6023,Band of Outsiders,"Comedy, Crime, Drama",tt0057869,"A triangle: Franz, Arthur, and Odile. Franz, a young man with Alain Delon good looks, has met Odile in an English class. She lives in Joinville with wealthy benefactors and has mentioned to Franz that Mr. Stolz keeps a pile of 10,000 franc notes unlocked in his room. Franz tells his friend Arthur, a swarthy guy whose shady uncle is pressing him for money. Arthur and Franz, who mimic American movie tough guys, case Odile's house, pressure her to assist them with a burglary, and make passes at her as well. She's alternately compliant and distressed. Will they pull off the heist?",data/posters/6023-band-of-outsiders.jpeg
2278,Ronin,"Action, Crime, Thriller",tt0122690,"Ronin is the Japanese word used for Samurai without a master. In this case, the Ronin are outcast specialists of every kind, whose services are available to everyone - for money. Dierdre (undoubtedly from Ireland) hires several Ronin to form a team in order to retrieve an important suitcase from a man who is about to sell it to the Russians. After the mission has been completed successfully, the suitcase immediately gets switched by a member of the team who seems to work into his own pocket. The complex net of everyone tricking everyone begins to surface slowly, and deadly...",data/posters/2278-ronin.jpeg
5400,The Sum of All Fears,"Action, Drama, Thriller, War",tt0164184,"When the president of Russia suddenly dies, a man whose politics are virtually unknown succeeds him. The change in political leaders sparks paranoia among American CIA officials, so CIA director Bill Cabot recruits a young analyst to supply insight and advice on the situation. Then the unthinkable happens: a nuclear bomb explodes in a U.S. city, and America is quick to blame the Russians.",data/posters/5400-the-sum-of-all-fears.jpeg
6242,Ringu,"Horror, Mystery",tt0178868,"Reiko Asakawa is researching into a 'Cursed Video' interviewing teenagers about it. When her niece Tomoko dies of 'sudden heart failure' with an unnaturally horrified expression on her face, Reiko investigates. She finds out that some of Tomoko's friends, who had been on a holiday with Tomoko the week before, had died on exactly the same night at the exact same time in the exact same way. Reiko goes to the cabin where the teens had stayed and finds an 'unlabeled' video tape. Reiko watched the tape to discover to her horror it is in fact the 'cursed videotape'. Ex-Husband Ryuji helps Reiko solve the mystery, Reiko makes him a copy for further investigation. Things become more tense when their son Yoichi watches the tape saying Tomoko had told him to. Their discovery takes them to a volcanic island where they discover that the video has a connection to a psychic who died 30 years ago, and her child Sadako...",data/posters/6242-ringu.jpeg
8044,I Am a Fugitive from a Chain Gang,"Crime, Drama, Film-Noir",tt0023042,"Having returned from fighting in World War I, James Allen doesn't want to settle into a humdrum life and decides to set off to find his fortune. He travels the length and breadth of America, working as a skilled tradesman in the construction industry. When times get tough however, he finds himself living in a shelter where an acquaintance suggests they go out for a hamburger. What the friend really has in mind is to rob the diner and Allen soon finds himself working on a chain gang with a long jail sentence. Allen manages to escape however and heads to Chicago where over several years he slowly but surely works his way up the ladder to become one of the most respected construction engineers in the city. His past catches up with him and despite protestations from civic leaders and his many friends in Chicago, he finds himself again on the chain gang. Escaping for a second time, he accepts that to survive, he must lead a life of crime.",data/posters/8044-i-am-a-fugitive-from-a-chain-gang.jpeg
5452,Look Who's Talking Now,"Comedy, Family, Romance",tt0107438,"In this, the third film, it's the pets who do the talking. The Ubriacco's find themselves the owners of two dogs, Rocks, a street wise cross breed, and Daphne, a spoiled pedigree poodle. James has a new job, pilot to the sexy and lonely Samantha. Mollie's just lost hers and is stuck at home.",data/posters/5452-look-whos-talking-now.jpeg
3813,Interiors,Drama,tt0077742,"The story of a very dysfunctional family and what happens when the parents divorce. Eve (Geraldine Page) and Arthur (EG Marshall) are a 60-something couple, recently separated. They have three adult daughters - Renata (Diane Keaton), Joey (Mary Beth Hurt) and Flyn (Kristin Griffith). Renata is a poet and is married to Frederick (Richard Jordan). Joey is (reluctantly) in advertising and is married to Mike (Sam Waterston). Joey is a film and TV actress. Eve is an incredibly negative woman and this has had a toxic effect on her children. This results in stifling, unsupportive relationships and joyless lives.",data/posters/3813-interiors.jpeg
41712,A Room for Romeo Brass,"Comedy, Drama",tt0202559,"Two twelve-year-old boys, Romeo and Gavin, undergo an extraordinary test of character and friendship when Morell, a naive but eccentric and dangerous stranger, comes between them. Morell befriends with the two boys and later asks them to help him pursue Romeo's beautiful elder sister. He gradually becomes more violent after she rejects him ...",data/posters/41712-a-room-for-romeo-brass.jpeg
1902,Dream for an Insomniac,"Romance, Comedy, Drama",tt0116141,"A girl with insomnia who works in a coffee house has impossibly high standards for her love and fears she will never meet a worthy man. Then in walks a new employee and they click - until she discovers he has a girlfriend. Undaunted, she moves to L.A. with a friend sure that he will dump the girlfriend and follow her. She puts all her faith in fate and hopes for the best.",data/posters/1902-dream-for-an-insomniac.jpeg
1096,Sophie's Choice,"Drama, Romance",tt0084707,"Sophie is the survivor of Nazi concentration camps, who has found a reason to live in Nathan, a sparkling if unsteady American Jew obsessed with the Holocaust. They befriend Stingo, the movie's narrator, a young American writer new to New York City. But the happiness of Sophie and Nathan is endangered by her ghosts and his obsessions.",data/posters/1096-sophies-choice.jpeg
1135,Private Benjamin,"Comedy, War",tt0081375,"When her husband dies on their wedding night, Judy decides to join the United States Army. She realizes that she has never been independent in her entire life. What looks like a bad decision at first, turns out not so bad at all. That is, until her superior officer makes sexual advances on her. She has been transferred to NATO headquarters in Europe and (re)meets the Frenchman Henri Tremont. Judy and Henri decide to marry, but will they?",data/posters/1135-private-benjamin.jpeg
